date,ASSET_0,ASSET_1,ASSET_2,ASSET_3,ASSET_4,ASSET_5,ASSET_6,ASSET_7,ASSET_8,ASSET_9,ASSET_10,ASSET_11,ASSET_12,ASSET_13,ASSET_14,ASSET_15,ASSET_16,ASSET_17,ASSET_18,ASSET_19,ASSET_20,ASSET_21,ASSET_22,ASSET_23,ASSET_24,ASSET_25,ASSET_26,ASSET_27,ASSET_28,ASSET_29,ASSET_30,ASSET_31,ASSET_32,ASSET_33,ASSET_34,ASSET_35,ASSET_36,ASSET_37,ASSET_38,ASSET_39,ASSET_40,ASSET_41,ASSET_42,ASSET_43,ASSET_44,ASSET_45,ASSET_46,ASSET_47,ASSET_48,ASSET_49
2021-01-18,97.00850800888439,107.25343256778659,126.31097218181094,99.07337955191929,90.11079687965962,73.97124927360068,97.2058248309522,99.75748862990066,102.81991971531342,99.16492312518916,93.87926349329328,98.26045503135113,109.88041883038191,91.72174835067285,96.78689757083855,109.10298893805772,94.78202328394963,110.2168920568267,98.92342862447155,90.82607946486235,81.65267701677406,94.36823934143008,100.55571798102638,92.31001937054161,90.683486575827,114.37687464260414,113.72861193985086,104.90159109996699,92.36095828582694,97.52916171595054,117.47884516921619,86.23817049197497,97.6252991655184,104.46944082701974,102.74282370662388,112.3023829675979,93.03133089128225,104.73594482496182,127.64217754763578,98.09328685868442,103.5457759121188,93.6210357185511,97.7804114950861,98.6406309726012,112.35681839534826,95.23301040821428,110.6311263376659,111.78086414087016,103.78252906309058,98.87780814616443
2021-01-19,92.31205678357179,106.71983951701758,126.58162859097169,104.09626657669997,85.2035563153999,79.37686246585125,97.01353638782935,99.19211079403863,102.00161380900963,95.87000182442232,95.64663016087155,98.4692448541454,103.95603462530174,89.1110526813455,96.15079753179148,114.68025648411901,94.46966561548757,103.46914210563911,98.70616064998703,89.49000792412255,73.20678534323913,94.26125800464695,100.40264222912639,94.99193916911456,97.14340097997606,119.43413520345372,112.39780383289583,103.82543701181226,97.78521130920764,97.55629983357244,117.48836431384018,86.10497310802981,97.97869964700652,104.42407637546538,101.64564681379507,111.0989922267103,92.84787903717738,102.70781085623393,123.51641245144098,98.36177267863872,103.21029883791881,99.0485391910383,87.87790888139105,102.08011862288942,118.04223442003574,89.85956598136664,109.48078838073427,110.74242467984656,102.73865851586099,98.01135285466516
2021-01-20,87.3232465289965,114.5764763826804,132.29387556719598,110.26506710855384,87.17368330441334,75.18226307872163,96.46028838568543,99.9894836648386,101.01371334001357,97.32798538249205,95.04825301823622,97.87407634197541,107.15426292573504,89.95650198606245,95.4739395874941,118.69954365731121,93.19538915584363,106.10243284069183,99.28459669059372,88.01199238487983,74.1497812311675,92.47233767343747,101.01023780531833,94.17903626292804,95.21495730938456,124.34370003283341,109.14976460259777,102.46399434607711,94.49469835391238,98.19409417102652,110.94163708316161,91.29727479284506,93.75946154428662,106.14235592569996,102.15178235371731,110.93434835487722,90.85678811990428,104.03947156561073,123.24651453781415,101.33408473980552,103.31641880891998,99.57014462858248,86.51490327843823,101.93893328085659,119.41398610362934,85.65833337583723,105.19182314221993,112.83323187212567,102.90346362812379,97.79249220599621
2021-01-21,87.30792069929308,116.21207817734415,128.862419831162,106.3421355105485,87.67054907340018,71.7148739847752,96.8272080668513,97.5456565191238,101.92074485126442,98.3189612839434,95.55889094745488,99.72474272627464,115.06135330049399,91.95772766111554,92.21595563041764,114.12732932277873,92.4647016334956,106.1609088769043,99.79422036392471,84.78218780261683,74.6837393105281,91.39725962596346,100.6056376310964,88.67466712023423,91.93475754071144,118.04168696844373,104.84177467598361,103.52991836225658,92.54895064481674,101.14760434481771,113.33526214648973,91.80206732242048,92.04487729334578,106.91510291678041,101.0569211453802,111.27111036570354,100.18939304346071,103.60766863148869,129.78906272131616,99.40454916688877,103.24420339319835,106.40892207725057,84.28391691877763,107.88150819048093,122.76433230335537,84.327265137312,107.12024491295426,115.6284413258579,103.4139922298333,96.0899434832084
2021-01-22,84.15769563420345,115.0655139232256,128.33880571630218,109.33863534587793,88.11800648745734,67.27045297481729,97.16770970410629,98.5080375423591,102.43637990863317,100.57495335336391,97.382415511243,100.64345368896386,114.69781032790243,88.6230680931795,92.92964859981868,114.77734650332829,92.77459394897487,100.60618444156593,98.78083031954571,89.2389149883383,74.53770250062348,92.31103658571358,100.6230248759453,88.71693756055015,95.1800408196424,115.71761336030013,105.15074032355933,103.10118334547698,91.68091589488246,100.75141243679224,114.39610730778202,90.26321100341613,94.44192710808893,106.14137798060386,100.75464033614736,110.32242094551874,105.84933162115897,104.2218811647996,135.95184132173202,95.46436262575607,103.53330736424624,109.9968627408744,84.46412368934133,111.55303163645598,120.12977866760393,87.7419554924068,114.55207191401028,114.57904646407273,103.10722666133958,97.62694050360766
2021-01-25,90.83975594934127,112.66748008916933,125.7253963833805,107.87183352072063,84.2718368899494,64.34812826625185,96.1420186502758,97.45207482284931,102.44826279770697,101.10020412318299,100.92161141493565,98.9023369540401,119.61929062293055,88.17586305603832,92.81418541082125,117.07268019040049,91.47548331091406,102.16749413833827,98.9541337122846,91.34252600949982,75.38531409561666,95.75844187165923,100.20278249288586,86.680692591952,92.94022355395943,113.26745355565684,102.38809421747257,104.30870620536669,94.62274774413532,100.05773062041487,110.1902026220311,91.64530314711162,93.30970669139677,106.84856969789772,101.23993804074954,106.97950198116123,112.2623485252559,110.77160051277153,132.15674362429016,94.4513051746387,103.84583062106574,111.34752207222063,86.61082897444622,118.78318320166821,119.17501400121215,85.80851678393323,109.96390896825727,112.49284584102438,103.11641933811042,99.56340235487214
2021-01-26,88.46670861221267,113.7046135814872,125.56169006528528,113.830393991769,91.45752362077751,62.683678410308886,95.62795786088395,99.05314828902382,103.07089111978938,105.06835627551389,102.24660125306437,98.33243667270983,122.66551889325797,90.32499751549273,94.21819455223525,118.81062480908453,92.69980362055679,107.21168777915358,100.28980545748851,94.22636770896952,74.85161750256522,95.93991100855948,100.99566184546967,83.67400419951193,94.18914618114191,111.56243449181925,102.41131477666275,105.62068105808002,95.04058630419833,100.07097837606034,103.68419453716623,93.91655579644807,94.5268604499889,109.06917717403763,100.69317398407149,107.51960289245288,113.26373349855525,116.85129085188875,131.5230474110956,95.15420278637713,104.54820989347415,112.08742025193732,84.98654236354326,119.54708459803611,124.33838392189965,83.38174585706253,110.35034311559227,110.53024864459991,104.06973327168781,97.88091664349389
2021-01-27,85.9812400521258,115.4661783244626,135.23263129196906,113.41898140526843,89.74980150789284,68.38404584463328,94.19103739174261,95.91839753957747,103.48948831774103,104.02379544771236,99.76411087079198,99.69099890877628,123.93386665451935,89.17873254362488,91.96138664452705,121.91282571406161,93.45220586232882,106.7122545774797,102.09711836881579,89.22474391707667,70.35741938051373,94.9152199544826,100.96428343028488,84.47287704599698,93.29819427944092,113.07756862015364,97.2822638820908,107.11839182434737,94.88537636011772,101.31447359255436,105.21603118925262,95.30736441453458,95.60854023116538,109.61092551261062,102.07262230547911,110.56660084138346,114.04188475053209,119.63528115556244,130.92544925998584,98.9292056726333,103.70248807001974,119.92229114139525,84.75373360941107,114.39640767819326,124.87578741719804,81.81323402585228,113.06222491348383,108.73171048035313,103.7604982662246,95.83785872666425
2021-01-28,84.00378735556316,104.68589829612598,125.32141775349746,117.3629496191214,92.01759703889975,69.67437168699439,93.23210880140765,95.91664199578494,103.52817835970687,101.603561360765,103.27578563846149,101.38079623779466,122.74669320495562,89.2008273728458,92.29075941011386,114.54702782118791,93.15870110490668,103.66653758055273,101.13733374143898,87.87554994811146,75.62354457092479,95.80548107211274,100.58641192231138,86.47417204372002,98.27480536593383,117.16424979297979,97.42554316414122,106.48655472887619,96.37880712470044,101.72988012350285,109.41942312412935,97.30352588109551,97.67672396824922,109.17422002875459,104.87748857345515,111.0753968714163,123.43213147717775,116.73161811011998,141.59921276657533,99.44641480853586,102.89334230534047,117.70192541809863,83.58315546783923,115.95751389394917,127.42632618087913,80.51652023883665,112.93686335205327,114.75224951608831,105.13436204472049,96.28196283093517
2021-01-29,84.06970944043036,105.20675933773609,128.9783146813745,111.92830306903609,91.1821532569859,64.34181962827594,93.57812852551295,96.91595063751926,103.15575897671087,104.99862366070218,100.28638648750523,98.78252130052655,123.91311739709192,91.251012651552,95.21080603037876,112.90134001082808,94.41973437316307,103.44481693362812,100.985964107417,91.71718024233012,77.61255110854296,93.52790573091121,101.56160656241298,91.59573022112828,95.95345201634068,118.95536807740935,99.29254439878595,106.78138210864017,95.2307386214072,100.91325540650422,109.23680094006232,101.16211680130067,98.74045690755594,108.90231042551142,106.58902467443794,104.78725323281574,128.91754272394633,109.85433730620291,139.2206138487013,96.45704849009921,101.33331910313004,122.9226858153059,81.94617493205223,117.25683395476464,127.07765690469381,81.61262629631605,113.14713344363072,111.10931727431719,105.94994011558944,95.73848262828112
2021-02-01,77.80532456068417,103.41002948949742,138.48368976269884,116.29736185666539,90.08530851775946,63.21424938562977,93.23724977446018,100.03981865788352,103.52482171967605,105.97455356858174,102.67157526812267,99.29205722394435,122.52609223602641,90.82583471007123,95.05317744082878,112.70683700784329,95.27836760629454,103.6134061971848,101.7137345810257,91.23653730795604,77.83109877096769,90.72623298338421,102.1710686032514,92.87417973534924,99.56315569640233,106.41587282695355,107.91235309223566,106.6678856717314,97.6102181291881,99.68347038252374,112.18653761377502,97.55387546725102,97.41100018242163,110.9137127123497,106.26209214733151,105.31255330322831,133.21074958568101,111.64898739304117,140.10806979883165,97.40163800429346,104.16078864966742,122.60389763390079,82.51110140688552,121.19162523991673,132.75392252600966,84.38904961619185,115.24277823854239,107.96149650437724,107.27785161037546,94.51362593672641
2021-02-02,78.88377667215583,100.310815379972,137.98876617358104,117.98783379525526,90.97096563258893,64.39633314576434,94.7499674991288,100.79001795331011,103.35711197287061,108.14535531538493,105.50641433165401,97.16660375383918,125.6826607681836,92.20796761266377,94.49594198630045,117.42252488275507,95.09462968830204,104.10120525656752,101.5610694534418,91.1948419890641,74.43622999175935,88.75147606834902,103.24128087445594,89.53897712317614,95.88796243424463,97.956257891267,105.07048137209705,105.35516140618277,101.23683029688965,100.79847563051543,108.75533122252689,105.19029287006656,99.377344560458,110.683585122879,101.1529255359668,110.46818357240129,126.18625177129485,105.41273150161996,146.69901666832658,104.0489019282254,105.81176033920907,125.18905822471756,84.3933830406947,124.49369915915472,136.76027899202458,85.06885802907739,115.55015729319871,107.79264953503925,106.71508691862097,94.2018090595356
2021-02-03,72.51905696281489,99.92272021909442,131.5609519053918,112.10900982982257,91.44181833300516,68.65741967992021,95.60657307157302,98.52086527799938,102.55364621672696,110.3075135960884,103.03830754791761,96.84460331496166,128.65929431282987,90.23059867834876,94.6520172808256,112.71382262341731,94.37674267441045,105.4412052203076,100.03756325479469,93.10317374871244,74.35040925730104,89.46478808881716,103.39135568641309,94.77814587087295,96.29410683895127,96.34802927910636,105.49137298071503,105.9328220874433,101.36464574540693,100.80509929843092,105.3643558252036,102.78554428236184,96.45708164502378,112.55927361776624,98.73947637821342,108.95553855056599,122.65881378886141,108.61692033227202,144.6775916440622,107.61382378385753,104.95934187567586,126.4612087643918,81.5372587577177,133.11917747895833,130.25903073479643,85.82309373600417,117.67320098629588,108.92140862079096,106.6041690951464,94.0477611440426
2021-02-04,72.59664664547317,99.34025019097325,137.68309030242492,123.96604046423832,89.7276708579996,64.29837107861196,95.4853439664562,102.46358851557626,101.91348140695911,114.14679738183573,107.10189304588229,95.94546641281836,131.81329151085484,93.4941450403707,93.95381733034867,111.95520014365586,93.68735230110758,101.02108518751376,99.43243920658603,87.48803087306214,74.42585095393774,88.40524571846122,103.54833663919804,88.67776252657656,97.4500054112908,99.48104549912948,97.25450483899981,106.34137537646404,104.17218646347568,99.38399216654233,113.4180626960728,104.17480449145984,94.9970013054753,112.60115722260878,99.92325032601934,109.18257881682398,125.13834183402292,105.13978122869531,145.725157418921,103.54982099423873,104.79347813898481,122.16724563545604,79.0917489987842,138.38073614568316,135.99947293601562,87.31464418726577,113.91557287805401,108.05900367390184,107.6041393398795,94.17629449572865
2021-02-05,81.25655590384628,100.94506645903986,138.87878261958164,122.1501473936244,90.05563218271998,63.75792393768247,96.14220458810595,104.01099193777956,101.29216867710737,111.09385016018551,102.52430578815377,96.91572534657772,125.70729773106602,89.1325360471304,94.60837479691648,120.64631901250935,93.67531139789922,104.5573102753006,99.52611140080322,86.9507960699473,77.20999519593556,87.99171779725785,103.72836160522283,89.82133820428363,94.99663996561112,103.34381703575552,96.48107664395509,105.60416262727792,105.43419612253493,98.33138617962068,113.4989835131609,104.06664873108494,97.12566864878681,113.18825158007641,99.94755769898698,111.09793124273747,131.91927054329918,107.08611992020036,145.7240153000271,99.91499359370353,103.47920381261329,120.71675585248533,77.10579588610516,137.6325678871833,136.1945639776131,88.63421275161029,113.63526228535522,109.39040354554479,107.69169829118677,92.12299698956494
2021-02-08,77.51360729574066,100.3684772844993,131.0195775827165,125.47293283980068,94.60543588200902,67.42610832050924,95.89777239861384,106.42757999727388,101.45808660288426,110.36462496211885,100.99588428671196,96.45732858294946,123.61439056599706,89.43697984734705,94.86243775160959,120.58517362256376,94.18394850024994,109.81715942280795,100.45203497776936,80.65138511817037,69.62414376227815,89.21050974882678,102.80353462497817,88.90279696990405,90.87939845950773,96.42233831435603,98.51816247621468,106.4026364983758,104.11792644465288,95.42926698639211,110.72241818701423,105.37629284492954,94.12141517639682,113.47709127034558,99.99131371186202,112.49185724998769,132.43299876592928,103.47125050171091,153.78982549822112,99.4710645656398,103.41607063550187,116.48866049899131,75.66926659596834,133.95435008587776,135.13390593544943,93.00946657622649,109.10757259306598,105.04068292717523,108.91023034860447,91.89153465501462
2021-02-09,74.92989742608755,104.69458289575839,127.22067454266073,136.323620571924,96.65474616952264,65.81464749076108,97.99558961548414,105.54201018650001,102.12567735193423,111.09015600173433,104.05792006793455,99.32574891779508,123.76439289715262,87.93441856644064,95.65085418818107,118.06908742737792,96.58195224510267,110.3845648870066,100.11657294882679,81.2965023949348,65.91662653741363,87.88665227652763,103.61286097004401,86.40139252039913,87.3428687260229,98.42791993338516,103.24489933077177,107.16593340566327,106.45524732858927,94.57127983348332,103.89905590694323,110.77803056809724,93.44003803574226,113.31794335450671,102.76119542274303,113.84907233642465,134.68005071991803,111.37967230763743,149.28825944348216,101.99037902558274,103.4538780544151,117.6262008853594,80.32925122328028,136.13556030489343,137.97989714201935,95.864894911538,107.90254168193552,102.847667939368,108.10534292467533,89.89710585097474
2021-02-10,82.79258669373002,100.13250012627088,125.81897771169106,134.52540693810488,97.56052258540286,68.29654293068538,98.82320606760956,104.69921620467517,102.02539822732003,111.7818813976428,103.38664683241376,102.36512909616609,126.37532607050692,89.33886535859976,96.81222610921,122.25940952515006,96.79589250135021,104.52132937884532,100.5167221242692,78.60388448088558,64.50215812855082,88.63822606253811,104.4544367243611,86.41159177741707,88.31832954178734,105.07998756959067,104.15461603182075,109.89592512650333,107.81401042513687,92.65364890242776,107.3720815821698,112.13179922362563,95.94153545816869,114.11474934991656,102.55313399363686,111.06534925387648,133.5060274152885,108.0746870210475,145.3337126333654,103.61568080034678,105.4416196081317,119.34151319926738,76.50366708583925,138.08092022635378,144.67328820424768,94.24994486946855,107.43655194075782,102.88661500055791,107.51355614817275,90.5255884068606
2021-02-11,82.21401151016079,101.85814498739572,120.53827765672607,131.7786750750672,99.81868728441937,67.02543768290016,100.54264771650831,104.14821881493532,102.25696659426131,113.99749098570058,99.94185632067442,99.20305512134051,118.36033781845707,91.82712235811307,95.7883972575061,132.01038278664842,96.10979542669156,105.27180717070212,102.02981967880007,86.75824890533241,70.07202981254211,90.23767669806726,105.15535621448923,88.53340232611235,90.88969588991527,102.87203572327704,100.68165417067678,109.92223457494393,107.42867086105119,92.13917244653605,110.68121986260803,115.72521840678218,96.0684723921769,115.76158120470232,100.31117875309015,110.67908227880348,129.78188417187343,101.26451141621675,144.7197314823257,103.25826926987271,107.27314274044599,122.16603915755513,73.36045869358475,146.31948014869502,151.8406077188118,95.81518520359323,106.6826572457421,100.4343950721491,107.25294607903928,91.6035116587619
2021-02-12,90.07949812990493,108.43546805208229,117.69737585191746,125.1209147507853,100.20757200476835,61.606120943473556,100.83753105272062,103.99098825637785,101.90361358238434,110.3466848320857,101.08721527033195,98.31952369185689,112.5561443485731,86.16680616154294,95.70863063311796,139.19235376414156,98.12350911708556,103.23013037277234,101.45841290927773,88.69870022192778,67.28083862008779,90.62010517157778,105.6824412621984,93.17194413924474,90.50712915837566,102.06502894407761,97.09024213064262,109.08595336785436,106.91157899052533,92.48939317949335,115.1968881342142,112.54499343897797,99.05940536593891,115.57788174667716,100.34292922147581,109.04126611983823,118.14066819565952,104.30355209284026,149.57376742332534,102.45767728153574,107.32475241507822,124.5162777223596,68.85339682082063,143.9908515587745,156.64586684444575,92.51195271722322,107.56333798427653,97.06616837521088,107.66085283805023,91.5489964707867
2021-02-15,83.12820213263036,113.68229519726827,113.58340806428602,120.49318066107682,100.79427911319156,64.93635930452835,99.76121304179019,104.15919016179703,102.30796808663636,111.97883064877676,101.4408900075138,97.73917101810386,108.61798866213044,86.30074680525564,93.78022637280527,127.35076435798396,98.65583188326607,107.1354696858646,99.20150799641353,84.24340107423612,68.95806304464952,93.44279865906667,105.69550205025709,90.27873460708238,89.84719042727527,107.60022787916328,94.5066912192108,108.2847071664962,105.79593565452123,91.45255270259833,115.76327463043152,118.80826642191802,99.67793829197278,115.414190247711,99.83290492288988,105.63367698050324,122.13625097119767,103.93581071265234,148.28170869436025,111.70934634028606,107.6647771732712,120.98109544143875,67.61619952416198,149.27532363916302,157.22889514317703,88.86241542250359,110.46120958103245,95.44944912960732,109.20440530228007,92.63019422009671
2021-02-16,81.23622580336652,119.74529637675717,113.89271260740873,125.21118475419077,102.32985363312189,62.326626437451836,99.07192076529986,105.84799703810188,102.06549161991332,111.09103115041867,99.13144931049487,98.57550697072935,118.63410090675836,84.26571777522949,93.79276551486626,132.8256923131787,98.55238034149507,109.11577412309872,98.21170711920661,85.95415046243647,68.41456051502915,94.8104814314729,106.51851552859914,100.64007555192691,91.77713562918244,108.95150400190239,95.16138149001394,107.94887517874663,106.60989644900634,91.10864865153698,116.56898208215074,124.12565330442847,97.55266329606268,116.72050274230601,102.57565299245096,105.43065400046395,112.48179629951751,101.69754843421765,157.20452624342727,111.62296833335633,106.39549614478021,118.64752660720099,69.83956781358023,151.88934309815463,155.590166385474,87.96336496264855,109.15531868379693,93.26130767847295,110.5582927263226,92.28208801224048
